DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-02-28 07:54:34,500,657,345,1010.489,81.15,328.5,80.953,26593,0,0,0.25,11.872
2025-02-28 07:54:36,500,1003,0,1000.488,63.152,501.5,81,40621.5,0,0,0.231,0.771
2025-02-28 07:54:38,500,853,150,1003.288,64.904,426.5,81,34546.5,0,0,0.233,1.299
2025-02-28 07:54:40,500,835,157,1014.362,94.563,417.5,80.909,33779.5,0,0,0.297,15.307
2025-02-28 07:54:42,500,1009,0,1000.77,64.994,504.5,81,40864.5,0,0,0.215,1.081
2025-02-28 07:54:44,500,648,340,1001.275,64.736,324,81,26244,0,0,0.239,3.645
2025-02-28 07:54:46,500,998,0,1006.325,67.953,499,80.934,40386,0,0,0.229,2.535
2025-02-28 07:54:48,500,908,22,1003.35,63.984,454,81,36774,0,0,0.203,1.275
2025-02-28 07:54:50,500,735,264,1003.88,66.104,367.5,81,29767.5,0,0,0.216,2.815
2025-02-28 07:54:52,500,984,0,1011.924,84.518,492,81.487,40091.5,0,0,0.209,8.328
2025-02-28 07:54:54,500,752,250,1004.305,66.567,376,82,30832,0,0,0.226,2.777
