DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-02-28 06:38:53,170,98,0,3481.235,1260.822,49,80.429,3941,0,0,0.398,2477.612
2025-02-28 06:38:55,170,98,0,3519.143,1360.233,49,80.612,3950,0,0,0.398,2516.653
2025-02-28 06:38:57,170,97,0,3459.588,1344.487,48.5,80.577,3908,0,0,0.485,2456.299
2025-02-28 06:38:59,180,104,0,3531.298,1234.489,52,80.587,4190.5,0,0,0.433,2526.702
2025-02-28 06:39:01,180,93,0,3479.591,1255.99,46.5,80.355,3736.5,0,0,0.376,2477.129
2025-02-28 06:39:03,180,98,0,3508.704,1306.008,49,80.439,3941.5,0,0,0.398,2511.571
2025-02-28 06:39:05,180,93,0,3692.871,1425.592,46.5,80.323,3735,0,0,0.441,2685.785
2025-02-28 06:39:07,180,102,0,3691.853,1426.145,51,80.559,4108.5,0,0,0.324,2687.696
2025-02-28 06:39:09,187,75,0,3668.36,1408.346,37.5,80.373,3014,0,0,0.4,2654.347
2025-02-28 06:39:11,190,103,0,3678.922,1405.696,51.5,80.272,4134,0,0,0.359,2677.932
2025-02-28 06:39:13,190,93,0,3779,1342.912,46.5,80.527,3744.5,0,0,0.409,2769.925
2025-02-28 06:39:15,190,100,0,3799.11,1476.309,50,80.55,4027.5,0,0,0.4,2794.55
2025-02-28 06:39:17,190,101,0,3810.317,1497.343,50.5,80.426,4061.5,0,0,0.396,2815.941
2025-02-28 06:39:19,194,100,0,3845.2,1513.57,50,80.25,4012.5,0,0,0.4,2839.81
2025-02-28 06:39:21,200,245,0,3894.747,1567.018,122.5,80.547,9867,0,0,0.371,1414.278
2025-02-28 06:39:23,200,99,0,4067.556,1661.427,49.5,80.404,3980,0,0,0.535,2594.636
2025-02-28 06:39:25,200,102,0,4038.667,1570.133,51,80.559,4108.5,0,0,0.343,3031.853
2025-02-28 06:39:27,210,96,0,3873.812,1614.403,48,80.625,3870,0,0,0.354,2876.969
2025-02-28 06:39:29,210,100,0,4028.76,1617.98,50,80.47,4023.5,0,0,0.41,3027.16
2025-02-28 06:39:31,210,101,0,4063.604,1736.71,50.5,80.485,4064.5,0,0,0.406,3068.782
2025-02-28 06:39:33,210,96,0,4376.49,1775.093,48,80.615,3869.5,0,0,0.365,3359.865
2025-02-28 06:39:35,210,99,0,4351.636,1780.336,49.5,80.465,3983,0,0,0.414,3350.798
2025-02-28 06:39:37,220,99,0,4259.808,1763.369,49.5,80.485,3984,0,0,0.394,3251.081
2025-02-28 06:39:39,220,96,0,4178.052,1856.921,48,80.646,3871,0,0,0.427,3167.76
