DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-02-28 07:02:10,500,97,0,9719.021,5292.401,48.5,80.433,3901,0,0,0.371,6681.144
2025-02-28 07:02:12,500,96,0,10299.562,4960.736,48,80.438,3861,0,0,0.333,7119.406
2025-02-28 07:02:14,500,102,0,10201.588,5007.323,51,80.471,4104,0,0,0.412,7047.059
2025-02-28 07:02:16,500,99,0,10116.242,5033.186,49.5,80.525,3986,0,0,0.283,8334.636
2025-02-28 07:02:18,500,103,0,9970.204,5095.3,51.5,80.398,4140.5,0,0,0.311,8970.922
2025-02-28 07:02:20,500,98,0,10078.429,5058.855,49,80.418,3940.5,0,0,0.316,9088.643
2025-02-28 07:02:22,500,99,0,10105.091,5047.71,49.5,80.394,3979.5,0,0,0.475,9120.606
2025-02-28 07:02:24,500,99,0,9873.03,5170.51,49.5,80.374,3978.5,0,0,0.434,8868.949
2025-02-28 07:02:26,500,99,0,10275.182,5001.125,49.5,80.525,3986,0,0,0.333,9281.747
2025-02-28 07:02:28,500,85,0,10359.906,4903.914,42.5,80.482,3420.5,0,0,0.376,9362.306
2025-02-28 07:02:30,500,96,0,9781.062,5228.647,48,80.531,3865.5,0,0,0.344,8783.125
2025-02-28 07:02:32,500,100,0,10028.14,5095.894,50,80.49,4024.5,0,0,0.42,9037.27
2025-02-28 07:02:34,500,100,0,9947.91,5187.001,50,80.68,4034,0,0,0.37,8951.73
2025-02-28 07:02:36,500,243,0,10185.663,5076.056,121.5,80.354,9763,0,0,0.379,7681.947
2025-02-28 07:02:38,500,98,0,10230.459,5137.389,49,80.551,3947,0,0,0.296,7075.612
2025-02-28 07:02:40,500,104,0,10042.125,5253.214,52,80.663,4194.5,0,0,0.337,6938.413
2025-02-28 07:02:42,500,100,0,9935.84,5305.322,50,80.63,4031.5,0,0,0.45,6856.01
2025-02-28 07:02:44,500,96,0,10375.292,5000.068,48,80.479,3863,0,0,0.406,7170.271
2025-02-28 07:02:46,500,107,0,10187.28,5085.559,53.5,80.561,4310,0,0,0.308,8547.869
2025-02-28 07:02:48,500,97,0,9951.794,5166.01,48.5,80.588,3908.5,0,0,0.361,8952.711
2025-02-28 07:02:50,500,102,0,9950.696,5110.354,51,80.52,4106.5,0,0,0.392,8945.863
2025-02-28 07:02:52,500,98,0,9979.163,5132.302,49,80.469,3943,0,0,0.398,8970.714
2025-02-28 07:02:54,500,99,0,10015.293,5126.379,49.5,80.515,3985.5,0,0,0.384,9013.869
2025-02-28 07:02:56,500,103,0,10147.699,5085.24,51.5,80.728,4157.5,0,0,0.369,9143.932
2025-02-28 07:02:58,500,100,0,9985.26,5195.296,50,80.67,4033.5,0,0,0.38,8988.29
